"loc_id","site_name","bay_location","year","month","week","green.crab","tomcod","winter.flounder","sandlance","mummichog","atlantic.silverside","alewife","atlantic.herring","shannon","simpson","substrate","do_mg.l","salinity_ppt","temp_degc","log.crab"
"2015_023_07","Mackworth Island - Beach","Mid",2015,8,35,41,0,1,1,15,92,0,0,0.951423581830113,0.539022222222222,NA,7.8,22.7,21.2,3.73766961828337
"2015_025_07","Mackworth Island - Beach","Mid",2015,9,37,2,0,0,0,25,736,1,0,0.172123342350712,0.070875935418437,NA,1.4,29.94,19,1.09861228866811
"2015_027_07","Mackworth Island - Beach","Mid",2015,9,39,23,0,4,0,159,1103,0,0,0.492073324106441,0.254543010930106,NA,10.4,31.1,16.9,3.17805383034795
"2016_029_07","Mackworth Island - Beach","Mid",2016,6,25,88,0,7,0,2,1,0,39,0.891570639129983,0.503489797005701,"sand/shell",12.9,26.52,18.4,4.48863636973214
"2016_031_07","Mackworth Island - Beach","Mid",2016,7,28,110,0,27,0,0,1,0,0,0.535656325597185,0.326296996429322,NA,9.4,21.09,21.7,4.70953020131233
"2016_033_07","Mackworth Island - Beach","Mid",2016,7,29,1,0,0,0,0,52,8,0,0.469886885490149,0.255845202902446,NA,9,28.55,19,0.693147180559945
"2016_035_07","Mackworth Island - Beach","Mid",2016,8,31,11,0,0,0,0,3,0,0,0.519579839130515,0.336734693877551,"sand/shell",9.2,30.92,17.8,2.484906649788
"2016_037_07","Mackworth Island - Beach","Mid",2016,8,33,35,0,6,0,4,107,0,0,0.808580509666004,0.449186288088643,"sand/shell",8.5,30.8,19.4,3.58351893845611
"2016_039_07","Mackworth Island - Beach","Mid",2016,9,36,1,0,0,0,32,1910,0,0,0.0883634755857357,0.0334081275168869,NA,NA,NA,NA,0.693147180559945
"2017_041_07","Mackworth Island - Beach","Mid",2017,6,26,19,1,0,0,0,1,0,7325,0.020686870428925,0.00570249832313252,NA,12.3,29.35,14.5,2.99573227355399
"2017_043_07","Mackworth Island - Beach","Mid",2017,7,28,21,0,1,0,0,0,0,74,0.632073987892038,0.37092145817834,NA,10.5,29.58,18.1,3.09104245335832
"2017_045_07","Mackworth Island - Beach","Mid",2017,7,30,6,0,0,0,6,0,2,0,1.00424247305408,0.612244897959184,NA,5.7,13.44,25,1.94591014905531
"2017_047_07","Mackworth Island - Beach","Mid",2017,8,32,8,0,0,0,0,23,0,0,0.571022710942916,0.382934443288241,NA,11.4,23.39,21.2,2.19722457733622
"2017_049_07","Mackworth Island - Beach","Mid",2017,9,37,5,0,1,0,0,193,6,3,0.348149667671577,0.137389053254438,NA,9.3,23.81,17.2,1.79175946922805
"2018_052_07","Mackworth Island - Beach","Mid",2018,7,28,53,0,15,0,0,5,0,3,0.878243197352509,0.468836565096953,NA,8.1,28.22,18.9,3.98898404656427
"2020_054_07","Mackworth Island - Beach","Mid",2020,6,26,53,0,0,0,0,5,0,0,0.293672993642403,0.157550535077289,NA,NA,NA,19.4,3.98898404656427
"2020_059_07","Mackworth Island - Beach","Mid",2020,7,30,14,0,0,0,0,4,0,0,0.529706199057654,0.345679012345679,NA,NA,NA,24.4,2.70805020110221
"2020_060_07","Mackworth Island - Beach","Mid",2020,8,32,25,0,3,0,0,4,0,0,0.674707467418823,0.365234375,NA,NA,NA,22.9,3.25809653802148
"2020_062_07","Mackworth Island - Beach","Mid",2020,8,34,14,0,3,0,0,179,0,0,0.335335584097287,0.16061016243232,NA,NA,NA,19.2,2.70805020110221
"2020_064_07","Mackworth Island - Beach","Mid",2020,9,36,1,0,0,0,0,170,0,0,0.0358990284409962,0.0116275093191069,NA,NA,NA,18.8,0.693147180559945
"2021_067_07","Mackworth Island - Beach","Mid",2021,6,24,28,0,0,0,14,3,0,0,0.839009917203127,0.511604938271605,NA,15,20,21,3.36729582998647
"2021_068_07","Mackworth Island - Beach","Mid",2021,6,25,5,0,0,0,0,4,0,1510,0.0403641773698381,0.0117970269931753,NA,7.7,26.8,15.7,1.79175946922805
"2021_070_07","Mackworth Island - Beach","Mid",2021,7,27,8,0,5,0,0,5,12,629,0.256016574838937,0.0911386593204776,NA,12.6,25.88,18.9,2.19722457733622
"2021_072_07","Mackworth Island - Beach","Mid",2021,7,29,2,0,5,0,1,2,15,14,1.47919610622501,0.715,NA,15.1,26.45,19.8,1.09861228866811
"2021_074_07","Mackworth Island - Beach","Mid",2021,8,31,14,0,28,0,0,12,0,0,1.02477277439806,0.614540466392318,NA,7.3,26.92,18.3,2.70805020110221
"2021_077_07","Mackworth Island - Beach","Mid",2021,8,33,7,0,5,0,0,107,3,0,0.501094136872716,0.2252082773448,NA,6.9,28.2,19.1,2.07944154167984
"2022_080_07","Mackworth Island - Beach","Mid",2022,6,24,3,0,0,0,0,0,0,0,0,0,"sand",NA,32.28,16.5,1.38629436111989
"2022_083_07","Mackworth Island - Beach","Mid",2022,6,26,9,0,1,0,0,0,0,1335,0.0523281764306143,0.0162321246817934,"sand",NA,32.37,15.98,2.30258509299405
"2022_086_07","Mackworth Island - Beach","Mid",2022,7,28,7,0,13,0,0,2,0,80,0.714049893427236,0.363514033064206,"sand",NA,33.38,15.6,2.07944154167984
"2022_090_07","Mackworth Island - Beach","Mid",2022,7,30,12,0,6,0,0,14,0,0,1.04335342694229,0.6328125,"sand",NA,33.26,17.7,2.56494935746154
"2022_094_07","Mackworth Island - Beach","Mid",2022,8,32,4,0,3,0,0,27,2,0,0.827549381408314,0.415123456790123,"sand",NA,33.55,20.64,1.6094379124341
"2022_097_07","Mackworth Island - Beach","Mid",2022,8,34,296,0,15,0,10,112,0,0,0.81331307208691,0.464048557515374,"sand",NA,29.32,22.18,5.6937321388027
"2022_099_07","Mackworth Island - Beach","Mid",2022,9,36,30,0,11,1,2,282,1,0,0.527523296841245,0.246687054026503,"sand",NA,32.7,17.44,3.43398720448515
"2022_100_07","Mackworth Island - Beach","Mid",2022,9,37,3,0,0,0,30,716,2,0,0.21198747304135,0.0894182811732603,"sand",NA,24.39,18.43,1.38629436111989
