"loc_id","site_name","bay_location","year","month","week","green.crab","tomcod","winter.flounder","sandlance","mummichog","atlantic.silverside","alewife","atlantic.herring","shannon","simpson","substrate","do_mg.l","salinity_ppt","temp_degc","log.crab"
"2020_058_06","Mackworth Island - North","Mid",2020,7,30,10,0,5,0,0,5,0,0,1.03972077083992,0.625,NA,NA,NA,NA,2.39789527279837
"2020_061_06","Mackworth Island - North","Mid",2020,8,32,12,0,26,0,1,1,102,0,0.827118489002597,0.443265225153739,NA,NA,NA,NA,2.56494935746154
"2020_063_06","Mackworth Island - North","Mid",2020,8,34,5,0,0,0,0,445,8,3,0.252598698480549,0.0913847099120084,NA,NA,NA,20,1.79175946922805
"2020_065_06","Mackworth Island - North","Mid",2020,9,36,5,0,1,0,6,1250,250,0,0.500562555606189,0.289169011225889,NA,NA,NA,NA,1.79175946922805
"2021_066_06","Mackworth Island - North","Mid",2021,6,23,2,0,0,0,1,12,0,20,0.95192464349925,0.551836734693878,NA,NA,NA,NA,1.09861228866811
"2021_069_06","Mackworth Island - North","Mid",2021,6,26,9,0,42,0,0,18,0,5,1.26972360018348,0.644448005127384,NA,14.1,29.08,18.8,2.30258509299405
"2021_071_06","Mackworth Island - North","Mid",2021,7,28,4,0,5,0,0,2,0,1079,0.0668797331302561,0.0200437673596499,NA,10.2,26.62,18.4,1.6094379124341
"2021_073_06","Mackworth Island - North","Mid",2021,7,30,1,0,6,0,7,0,0,1,1.08325501051851,0.613333333333333,NA,10.3,27.85,21.7,0.693147180559945
"2021_075_06","Mackworth Island - North","Mid",2021,8,32,4,0,2,0,0,7,1,0,1.33786067783643,0.684444444444444,NA,13,27.92,20,1.6094379124341
"2021_078_06","Mackworth Island - North","Mid",2021,8,34,18,0,2,1,0,41,0,0,0.809885340881745,0.477107180020812,NA,14,28.5,20.5,2.94443897916644
"2022_079_06","Mackworth Island - North","Mid",2022,6,22,8,0,5,0,0,0,0,0,0.666278442414676,0.473372781065089,"sand/gravel",NA,32.86,13.85,2.19722457733622
"2022_082_06","Mackworth Island - North","Mid",2022,6,25,1,0,0,0,0,1,0,0,1.09861228866811,0.666666666666667,"sand/gravel",NA,32.6,15.5,0.693147180559945
"2022_088_06","Mackworth Island - North","Mid",2022,7,29,16,0,1,0,0,0,0,0,0.223718076065834,0.110726643598616,"sand/gravel",NA,33.77,16.51,2.83321334405622
"2022_089_06","Mackworth Island - North","Mid",2022,7,30,0,0,0,0,0,0,0,75,0,0,"sand/gravel",NA,33.98,15.79,0
"2022_094_06","Mackworth Island - North","Mid",2022,8,32,40,0,1,0,1,65,0,0,0.803516868718906,0.500342935528121,"sand/gravel",NA,33.83,20.67,3.71357206670431
"2022_098_06","Mackworth Island - North","Mid",2022,8,35,23,0,2,0,91,0,0,0,0.581255049550126,0.344976218787158,"sand/gravel",NA,33.84,18.43,3.17805383034795
