#,Date-Time (EDT),Temperature   (°C),Started,Host Connected,End of File
305,06/03/2025 09:44:00,41.01,,,
306,06/03/2025 09:49:00,42.81,,,
307,06/03/2025 09:54:00,43.37,,,
308,06/03/2025 09:59:00,46.20,,,
309,06/03/2025 10:04:00,47.36,,,
310,06/03/2025 10:09:00,47.23,,,
311,06/03/2025 10:14:00,47.96,,,
312,06/03/2025 10:19:00,48.77,,,
313,06/03/2025 10:24:00,50.15,,,
314,06/03/2025 10:29:00,48.13,,,
315,06/03/2025 10:34:00,47.06,,,
316,06/03/2025 10:39:00,46.72,,,
317,06/03/2025 10:44:00,45.99,,,
318,06/03/2025 10:49:00,47.92,,,
319,06/03/2025 10:54:00,48.47,,,
320,06/03/2025 10:59:00,48.77,,,
321,06/03/2025 11:04:00,49.42,,,
322,06/03/2025 11:09:00,50.53,,,
323,06/03/2025 11:14:00,51.01,,,
324,06/03/2025 11:19:00,48.90,,,
325,06/03/2025 11:24:00,50.28,,,
326,06/03/2025 11:29:00,51.39,,,
327,06/03/2025 11:34:00,50.83,,,
328,06/03/2025 11:39:00,49.89,,,
329,06/03/2025 11:44:00,49.68,,,
330,06/03/2025 11:49:00,49.33,,,
331,06/03/2025 11:54:00,48.86,,,
332,06/03/2025 11:59:00,49.85,,,
333,06/03/2025 12:04:00,50.41,,,
334,06/03/2025 12:09:00,49.46,,,
335,06/03/2025 12:14:00,48.60,,,
336,06/03/2025 12:19:00,47.92,,,
337,06/03/2025 12:24:00,46.59,,,
338,06/03/2025 12:29:00,45.64,,,
339,06/03/2025 12:34:00,44.53,,,
340,06/03/2025 12:39:00,44.10,,,
341,06/03/2025 12:44:00,43.71,,,
342,06/03/2025 12:49:00,43.11,,,
343,06/03/2025 12:54:00,43.50,,,
344,06/03/2025 12:59:00,42.85,,,
345,06/03/2025 13:04:00,41.78,,,
346,06/03/2025 13:09:00,39.94,,,
347,06/03/2025 13:14:00,40.41,,,
348,06/03/2025 13:19:00,40.37,,,
349,06/03/2025 13:24:00,40.50,,,
350,06/03/2025 13:29:00,40.07,,,
351,06/03/2025 13:34:00,40.24,,,
352,06/03/2025 13:39:00,40.41,,,
353,06/03/2025 13:44:00,39.72,,,
354,06/03/2025 13:49:00,39.29,,,
355,06/03/2025 13:54:00,38.26,,,
356,06/03/2025 13:59:00,38.82,,,
357,06/03/2025 14:04:00,39.38,,,
358,06/03/2025 14:09:00,38.14,,,
359,06/03/2025 14:14:00,38.86,,,
360,06/03/2025 14:19:00,40.32,,,
361,06/03/2025 14:24:00,40.07,,,
362,06/03/2025 14:29:00,40.67,,,
363,06/03/2025 14:34:00,40.28,,,
364,06/03/2025 14:39:00,40.54,,,
365,06/03/2025 14:44:00,40.67,,,
366,06/03/2025 14:49:00,43.41,,,
367,06/03/2025 14:49:22,,,Logged,
368,06/03/2025 14:54:00,43.71,,,
369,06/03/2025 14:59:00,41.74,,,
370,06/03/2025 15:04:00,39.59,,,
371,06/03/2025 15:09:00,41.22,,,
372,06/03/2025 15:14:00,43.28,,,
373,06/03/2025 15:19:00,40.19,,,
374,06/03/2025 15:24:00,30.33,,,
375,06/03/2025 15:29:00,26.42,,,
376,06/03/2025 15:34:00,25.27,,,
377,06/03/2025 15:39:00,25.27,,,
378,06/03/2025 15:44:00,23.94,,,
379,06/03/2025 15:49:00,22.91,,,
380,06/03/2025 15:54:00,22.01,,,
381,06/03/2025 15:59:00,21.36,,,
382,06/03/2025 16:04:00,21.15,,,
383,06/03/2025 16:09:00,20.89,,,
384,06/03/2025 16:14:00,20.50,,,
385,06/03/2025 16:19:00,19.99,,,
386,06/03/2025 16:24:00,19.73,,,
387,06/03/2025 16:29:00,19.69,,,
388,06/03/2025 16:34:00,19.56,,,
389,06/03/2025 16:39:00,19.69,,,
390,06/03/2025 16:44:00,19.56,,,
391,06/03/2025 16:49:00,19.52,,,
392,06/03/2025 16:54:00,19.30,,,
393,06/03/2025 16:59:00,18.92,,,
394,06/03/2025 17:04:00,19.17,,,
395,06/03/2025 17:09:00,19.17,,,
396,06/03/2025 17:14:00,19.13,,,
397,06/03/2025 17:19:00,18.96,,,
398,06/03/2025 17:24:00,19.00,,,
399,06/03/2025 17:29:00,18.36,,,
400,06/03/2025 17:34:00,17.93,,,
401,06/03/2025 17:39:00,17.76,,,
402,06/03/2025 17:44:00,17.50,,,
403,06/03/2025 17:49:00,17.24,,,
404,06/03/2025 17:54:00,17.24,,,
405,06/03/2025 17:59:00,17.37,,,
406,06/03/2025 18:04:00,17.24,,,
407,06/03/2025 18:09:00,17.16,,,
408,06/03/2025 18:14:00,17.03,,,
409,06/03/2025 18:19:00,17.16,,,
410,06/03/2025 18:24:00,17.37,,,
411,06/03/2025 18:29:00,17.33,,,
412,06/03/2025 18:34:00,17.59,,,
413,06/03/2025 18:39:00,17.41,,,
414,06/03/2025 18:44:00,17.20,,,
415,06/03/2025 18:49:00,17.20,,,
416,06/03/2025 18:54:00,17.16,,,
417,06/03/2025 18:59:00,17.07,,,
418,06/03/2025 19:04:00,16.64,,,
419,06/03/2025 19:09:00,16.26,,,
420,06/03/2025 19:14:00,15.91,,,
421,06/03/2025 19:19:00,15.66,,,
422,06/03/2025 19:24:00,15.40,,,
423,06/03/2025 19:29:00,15.31,,,
424,06/03/2025 19:34:00,15.14,,,
425,06/03/2025 19:39:00,15.06,,,
426,06/03/2025 19:44:00,14.93,,,
427,06/03/2025 19:49:00,14.93,,,
428,06/03/2025 19:54:00,14.88,,,
429,06/03/2025 19:59:00,14.71,,,
430,06/03/2025 20:04:00,14.58,,,
431,06/03/2025 20:09:00,14.45,,,
432,06/03/2025 20:14:00,14.37,,,
433,06/03/2025 20:19:00,14.33,,,
434,06/03/2025 20:24:00,14.28,,,
435,06/03/2025 20:29:00,14.11,,,
436,06/03/2025 20:34:00,14.20,,,
437,06/03/2025 20:39:00,14.07,,,
438,06/03/2025 20:44:00,14.07,,,
439,06/03/2025 20:49:00,14.07,,,
440,06/03/2025 20:54:00,14.07,,,
441,06/03/2025 20:59:00,13.90,,,
442,06/03/2025 21:04:00,13.81,,,
443,06/03/2025 21:09:00,13.81,,,
444,06/03/2025 21:14:00,13.98,,,
445,06/03/2025 21:19:00,14.07,,,
446,06/03/2025 21:24:00,13.98,,,
447,06/03/2025 21:29:00,13.98,,,
448,06/03/2025 21:34:00,14.03,,,
449,06/03/2025 21:39:00,13.98,,,
450,06/03/2025 21:44:00,13.98,,,
451,06/03/2025 21:49:00,14.03,,,
452,06/03/2025 21:54:00,14.03,,,
453,06/03/2025 21:59:00,14.03,,,
454,06/03/2025 22:04:00,14.03,,,
455,06/03/2025 22:09:00,14.03,,,
456,06/03/2025 22:14:00,13.98,,,
457,06/03/2025 22:19:00,14.03,,,
458,06/03/2025 22:24:00,14.11,,,
459,06/03/2025 22:29:00,14.03,,,
460,06/03/2025 22:34:00,13.94,,,
461,06/03/2025 22:39:00,13.85,,,
462,06/03/2025 22:44:00,13.77,,,
463,06/03/2025 22:49:00,13.77,,,
464,06/03/2025 22:54:00,13.73,,,
465,06/03/2025 22:59:00,13.68,,,
466,06/03/2025 23:04:00,13.64,,,
467,06/03/2025 23:09:00,13.60,,,
468,06/03/2025 23:14:00,13.43,,,
469,06/03/2025 23:19:00,13.38,,,
470,06/03/2025 23:24:00,13.34,,,
471,06/03/2025 23:29:00,13.21,,,
472,06/03/2025 23:34:00,13.21,,,
473,06/03/2025 23:39:00,13.08,,,
474,06/03/2025 23:44:00,12.95,,,
475,06/03/2025 23:49:00,13.04,,,
476,06/03/2025 23:54:00,13.08,,,
477,06/03/2025 23:59:00,13.04,,,
478,06/04/2025 00:04:00,12.95,,,
479,06/04/2025 00:09:00,12.91,,,
480,06/04/2025 00:14:00,12.87,,,
481,06/04/2025 00:19:00,12.82,,,
482,06/04/2025 00:24:00,12.82,,,
483,06/04/2025 00:29:00,12.91,,,
484,06/04/2025 00:34:00,12.78,,,
485,06/04/2025 00:39:00,12.82,,,
486,06/04/2025 00:44:00,12.78,,,
487,06/04/2025 00:49:00,12.70,,,
488,06/04/2025 00:54:00,12.70,,,
489,06/04/2025 00:59:00,12.65,,,
490,06/04/2025 01:04:00,12.61,,,
491,06/04/2025 01:09:00,12.57,,,
492,06/04/2025 01:14:00,12.57,,,
493,06/04/2025 01:19:00,12.40,,,
494,06/04/2025 01:24:00,12.35,,,
495,06/04/2025 01:29:00,12.35,,,
496,06/04/2025 01:34:00,12.40,,,
497,06/04/2025 01:39:00,12.40,,,
498,06/04/2025 01:44:00,12.35,,,
499,06/04/2025 01:49:00,12.31,,,
500,06/04/2025 01:54:00,12.22,,,
501,06/04/2025 01:59:00,12.27,,,
502,06/04/2025 02:04:00,12.22,,,
503,06/04/2025 02:09:00,12.18,,,
504,06/04/2025 02:14:00,12.22,,,
505,06/04/2025 02:19:00,12.18,,,
506,06/04/2025 02:24:00,12.22,,,
507,06/04/2025 02:29:00,12.18,,,
508,06/04/2025 02:34:00,12.10,,,
509,06/04/2025 02:39:00,12.14,,,
510,06/04/2025 02:44:00,12.10,,,
511,06/04/2025 02:49:00,12.05,,,
512,06/04/2025 02:54:00,12.01,,,
513,06/04/2025 02:59:00,11.97,,,
514,06/04/2025 03:04:00,12.01,,,
515,06/04/2025 03:09:00,11.84,,,
516,06/04/2025 03:14:00,11.92,,,
517,06/04/2025 03:19:00,11.97,,,
518,06/04/2025 03:24:00,11.97,,,
519,06/04/2025 03:29:00,12.05,,,
520,06/04/2025 03:34:00,12.01,,,
521,06/04/2025 03:39:00,11.92,,,
522,06/04/2025 03:44:00,11.92,,,
523,06/04/2025 03:49:00,11.97,,,
524,06/04/2025 03:54:00,12.01,,,
525,06/04/2025 03:59:00,12.10,,,
526,06/04/2025 04:04:00,12.10,,,
527,06/04/2025 04:09:00,12.05,,,
528,06/04/2025 04:14:00,12.10,,,
529,06/04/2025 04:19:00,12.05,,,
530,06/04/2025 04:24:00,12.01,,,
531,06/04/2025 04:29:00,11.97,,,
532,06/04/2025 04:34:00,11.92,,,
533,06/04/2025 04:39:00,11.79,,,
534,06/04/2025 04:44:00,11.79,,,
535,06/04/2025 04:49:00,11.75,,,
536,06/04/2025 04:54:00,11.84,,,
537,06/04/2025 04:59:00,11.92,,,
538,06/04/2025 05:04:00,11.84,,,
539,06/04/2025 05:09:00,11.92,,,
540,06/04/2025 05:14:00,11.92,,,
541,06/04/2025 05:19:00,11.97,,,
542,06/04/2025 05:24:00,11.88,,,
543,06/04/2025 05:29:00,11.97,,,
544,06/04/2025 05:34:00,11.92,,,
545,06/04/2025 05:39:00,11.92,,,
546,06/04/2025 05:44:00,12.10,,,
547,06/04/2025 05:49:00,12.31,,,
548,06/04/2025 05:54:00,12.44,,,
549,06/04/2025 05:59:00,12.40,,,
550,06/04/2025 06:04:00,12.57,,,
551,06/04/2025 06:09:00,12.48,,,
552,06/04/2025 06:14:00,12.61,,,
553,06/04/2025 06:19:00,12.70,,,
554,06/04/2025 06:24:00,12.78,,,
555,06/04/2025 06:29:00,12.95,,,
556,06/04/2025 06:34:00,13.25,,,
557,06/04/2025 06:39:00,13.47,,,
558,06/04/2025 06:44:00,13.55,,,
559,06/04/2025 06:49:00,13.77,,,
560,06/04/2025 06:54:00,13.94,,,
561,06/04/2025 06:59:00,14.20,,,
562,06/04/2025 07:04:00,14.33,,,
563,06/04/2025 07:09:00,14.58,,,
564,06/04/2025 07:14:00,14.80,,,
565,06/04/2025 07:19:00,14.97,,,
566,06/04/2025 07:24:00,15.18,,,
567,06/04/2025 07:29:00,15.44,,,
568,06/04/2025 07:34:00,15.78,,,
569,06/04/2025 07:39:00,15.96,,,
570,06/04/2025 07:44:00,16.21,,,
571,06/04/2025 07:49:00,16.39,,,
572,06/04/2025 07:54:00,16.47,,,
573,06/04/2025 07:59:00,16.81,,,
574,06/04/2025 08:04:00,16.90,,,
575,06/04/2025 08:09:00,17.20,,,
576,06/04/2025 08:14:00,17.84,,,
577,06/04/2025 08:19:00,18.06,,,
578,06/04/2025 08:24:00,18.19,,,
579,06/04/2025 08:29:00,17.89,,,
580,06/04/2025 08:34:00,17.89,,,
581,06/04/2025 08:39:00,18.10,,,
582,06/04/2025 08:44:00,18.92,,,
583,06/04/2025 08:49:00,19.26,,,
584,06/04/2025 08:54:00,19.73,,,
585,06/04/2025 08:59:00,20.07,,,
586,06/04/2025 09:04:00,20.46,,,
587,06/04/2025 09:09:00,20.76,,,
588,06/04/2025 09:14:00,21.28,,,
589,06/04/2025 09:19:00,21.62,,,
590,06/04/2025 09:24:00,23.16,,,
591,06/04/2025 09:29:00,24.19,,,
592,06/04/2025 09:34:00,26.34,,,
593,06/04/2025 09:39:00,27.80,,,
594,06/04/2025 09:44:00,28.40,,,
595,06/04/2025 09:49:00,28.40,,,
596,06/04/2025 09:54:00,29.21,,,
597,06/04/2025 09:59:00,29.68,,,
598,06/04/2025 10:04:00,30.11,,,
599,06/04/2025 10:09:00,30.54,,,
600,06/04/2025 10:14:00,30.63,,,
601,06/04/2025 10:19:00,31.14,,,
602,06/04/2025 10:24:00,31.53,,,
603,06/04/2025 10:29:00,31.87,,,
604,06/04/2025 10:34:00,32.00,,,
605,06/04/2025 10:39:00,32.60,,,
606,06/04/2025 10:44:00,33.93,,,
607,06/04/2025 10:49:00,34.79,,,
608,06/04/2025 10:54:00,36.93,,,
609,06/04/2025 10:59:00,36.25,,,
610,06/04/2025 11:04:00,34.88,,,
611,06/04/2025 11:09:00,36.12,,,
612,06/04/2025 11:14:00,36.68,,,
613,06/04/2025 11:19:00,37.58,,,
614,06/04/2025 11:24:00,37.15,,,
615,06/04/2025 11:29:00,37.79,,,
616,06/04/2025 11:34:00,37.58,,,
617,06/04/2025 11:39:00,40.80,,,
618,06/04/2025 11:44:00,41.74,,,
619,06/04/2025 11:49:00,40.67,,,
620,06/04/2025 11:54:00,38.31,,,
621,06/04/2025 11:59:00,37.66,,,
622,06/04/2025 12:04:00,38.82,,,
623,06/04/2025 12:09:00,40.45,,,
624,06/04/2025 12:14:00,41.10,,,
625,06/04/2025 12:19:00,41.61,,,
626,06/04/2025 12:24:00,42.73,,,
627,06/04/2025 12:29:00,41.14,,,
628,06/04/2025 12:34:00,39.38,,,
629,06/04/2025 12:39:00,38.18,,,
630,06/04/2025 12:44:00,40.11,,,
631,06/04/2025 12:49:00,42.85,,,
632,06/04/2025 12:54:00,43.84,,,
633,06/04/2025 12:59:00,43.80,,,
