"loc_id","date","site_name","site_id","species_name","sex","length_mm"
"2025_007_04",2025-07-09,"Mussel Cove",4,"winter flounder",NA,38
"2025_007_04",2025-07-09,"Mussel Cove",4,"winter flounder",NA,38
"2025_007_04",2025-07-09,"Mussel Cove",4,"winter flounder",NA,32
"2025_007_04",2025-07-09,"Mussel Cove",4,"winter flounder",NA,45
"2025_007_04",2025-07-09,"Mussel Cove",4,"winter flounder",NA,36
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,50
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,46
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,50
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,46
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,48
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,50
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,38
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,44
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,48
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,50
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,44
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,48
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,42
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,49
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,42
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,46
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,48
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,53
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,53
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,54
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,46
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,48
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,52
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,46
"2025_007_03",2025-07-09,"Audubon",3,"alewife",NA,42
"2025_007_03",2025-07-09,"Audubon",3,"atlantic silverside",NA,89
"2025_007_02",2025-07-09,"Skitterygusset",2,"sturgeon",NA,450
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,40
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,40
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,42
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,40
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,41
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,50
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,109
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,56
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,124
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,115
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,130
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,42
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,46
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,100
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,48
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,55
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,40
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,56
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,50
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,56
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,58
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,53
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,42
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,58
"2025_007_02",2025-07-09,"Skitterygusset",2,"alewife",NA,48
"2025_007_01",2025-07-09,"Presumpscot Moorings",1,"mummichog",NA,54
"2025_007_01",2025-07-09,"Presumpscot Moorings",1,"atlantic silverside",NA,44
"2025_007_01",2025-07-09,"Presumpscot Moorings",1,"chub",NA,52
"2025_007_01",2025-07-09,"Presumpscot Moorings",1,"chub",NA,60
"2025_007_09",2025-07-09,"Great Diamond Island",9,"atlantic silverside",NA,111
"2025_007_09",2025-07-09,"Great Diamond Island",9,"atlantic silverside",NA,109
"2025_007_09",2025-07-09,"Great Diamond Island",9,"atlantic silverside",NA,121
"2025_007_09",2025-07-09,"Great Diamond Island",9,"atlantic silverside",NA,90
"2025_007_09",2025-07-09,"Great Diamond Island",9,"atlantic silverside",NA,119
"2025_007_09",2025-07-09,"Great Diamond Island",9,"atlantic silverside",NA,104
"2025_007_09",2025-07-09,"Great Diamond Island",9,"atlantic silverside",NA,111
"2025_007_09",2025-07-09,"Great Diamond Island",9,"atlantic silverside",NA,99
"2025_007_09",2025-07-09,"Great Diamond Island",9,"atlantic silverside",NA,114
"2025_007_09",2025-07-09,"Great Diamond Island",9,"atlantic silverside",NA,110
"2025_007_09",2025-07-09,"Great Diamond Island",9,"atlantic silverside",NA,119
"2025_007_09",2025-07-09,"Great Diamond Island",9,"atlantic silverside",NA,86
"2025_007_09",2025-07-09,"Great Diamond Island",9,"atlantic silverside",NA,92
"2025_007_09",2025-07-09,"Great Diamond Island",9,"atlantic silverside",NA,104
"2025_007_09",2025-07-09,"Great Diamond Island",9,"atlantic silverside",NA,98
"2025_007_09",2025-07-09,"Great Diamond Island",9,"atlantic silverside",NA,109
"2025_008_10",2025-07-11,"SMCC",10,"sand lance",NA,70
"2025_008_10",2025-07-11,"SMCC",10,"sand lance",NA,75
"2025_008_10",2025-07-11,"SMCC",10,"sand lance",NA,72
"2025_008_10",2025-07-11,"SMCC",10,"sand lance",NA,72
"2025_008_10",2025-07-11,"SMCC",10,"sand lance",NA,76
"2025_008_10",2025-07-11,"SMCC",10,"sand lance",NA,78
"2025_008_10",2025-07-11,"SMCC",10,"sand lance",NA,79
"2025_008_10",2025-07-11,"SMCC",10,"sand lance",NA,61
"2025_008_10",2025-07-11,"SMCC",10,"sand lance",NA,79
"2025_008_10",2025-07-11,"SMCC",10,"sand lance",NA,65
"2025_008_10",2025-07-11,"SMCC",10,"sand lance",NA,86
"2025_008_10",2025-07-11,"SMCC",10,"sand lance",NA,56
"2025_008_10",2025-07-11,"SMCC",10,"sand lance",NA,51
"2025_008_10",2025-07-11,"SMCC",10,"winter flounder",NA,99
"2025_008_10",2025-07-11,"SMCC",10,"atlantic silverside",NA,152
"2025_008_10",2025-07-11,"SMCC",10,"atlantic silverside",NA,143
"2025_008_10",2025-07-11,"SMCC",10,"atlantic silverside",NA,148
"2025_008_05",2025-07-11,"The Brothers - North",5,"winter flounder",NA,42
"2025_008_05",2025-07-11,"The Brothers - North",5,"winter flounder",NA,13
"2025_008_05",2025-07-11,"The Brothers - North",5,"winter flounder",NA,13
"2025_008_05",2025-07-11,"The Brothers - North",5,"winter flounder",NA,23
"2025_008_05",2025-07-11,"The Brothers - North",5,"winter flounder",NA,38
"2025_008_05",2025-07-11,"The Brothers - North",5,"winter flounder",NA,23
"2025_008_05",2025-07-11,"The Brothers - North",5,"winter flounder",NA,54
"2025_008_05",2025-07-11,"The Brothers - North",5,"winter flounder",NA,32
"2025_008_05",2025-07-11,"The Brothers - North",5,"winter flounder",NA,38
"2025_008_05",2025-07-11,"The Brothers - North",5,"winter flounder",NA,36
"2025_008_05",2025-07-11,"The Brothers - North",5,"winter flounder",NA,32
"2025_008_05",2025-07-11,"The Brothers - North",5,"atlantic silverside",NA,115
"2025_008_05",2025-07-11,"The Brothers - North",5,"atlantic silverside",NA,114
"2025_008_05",2025-07-11,"The Brothers - North",5,"atlantic silverside",NA,119
"2025_008_05",2025-07-11,"The Brothers - North",5,"atlantic silverside",NA,125
"2025_008_05",2025-07-11,"The Brothers - North",5,"grubby sculpin",NA,30
"2025_008_06",2025-07-11,"Mackworth Island - North",6,"atlantic silverside",NA,119
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,89
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,75
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,89
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,92
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,84
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,94
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,92
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,78
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,94
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,92
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,78
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,94
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,91
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,92
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,85
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,89
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,92
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,92
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,93
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,92
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,87
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,85
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,83
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,99
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,100
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,92
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,85
"2025_011_11",2025-08-04,"Cushing Island",11,"sand lance",NA,89
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,50
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,39
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,40
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,38
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,31
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,40
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,42
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,38
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,65
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,36
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,24
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,32
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,37
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,34
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,38
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,37
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,41
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,38
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,55
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,34
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,36
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"mummichog",NA,32
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"winter flounder",NA,36
"2025_011_07",2025-08-04,"Mackworth Island - Beach",7,"atlantic silverside",NA,27
"2025_011_06",2025-08-04,"Mackworth Island - North",6,"mummichog",NA,36
"2025_011_06",2025-08-04,"Mackworth Island - North",6,"mummichog",NA,34
"2025_011_06",2025-08-04,"Mackworth Island - North",6,"mummichog",NA,38
"2025_011_06",2025-08-04,"Mackworth Island - North",6,"northern pipefish",NA,87
"2025_011_08",2025-08-04,"Back Cove",8,"grubby sculpin",NA,35
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,56
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,62
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,54
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,62
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,51
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,59
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,64
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,62
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,64
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,60
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,64
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,54
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,68
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,56
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,60
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,62
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,61
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,67
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,62
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,64
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,63
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,65
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,60
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,58
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic silverside",NA,62
"2025_012_09",2025-08-05,"Great Diamond Island",9,"atlantic herring",NA,76
"2025_012_09",2025-08-05,"Great Diamond Island",9,"alewife",NA,46
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic silverside",NA,39
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic silverside",NA,37
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic silverside",NA,62
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic silverside",NA,59
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic silverside",NA,62
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic silverside",NA,56
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic silverside",NA,57
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic silverside",NA,41
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,91
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,81
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,80
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,81
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,75
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,96
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,70
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,81
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,79
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,78
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,79
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,92
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,70
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,87
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,83
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,97
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,79
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,84
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,70
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,83
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,78
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,77
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,87
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,89
"2025_012_04",2025-08-05,"Mussel Cove",4,"atlantic herring",NA,80
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,59
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,62
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,62
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,62
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,40
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,55
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,54
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,54
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,60
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,75
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,58
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,60
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,61
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,63
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,48
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,56
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,50
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,54
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,52
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,53
"2025_012_04",2025-08-05,"Mussel Cove",4,"alewife",NA,62
"2025_012_04",2025-08-05,"Mussel Cove",4,"winter flounder",NA,54
"2025_012_04",2025-08-05,"Mussel Cove",4,"winter flounder",NA,49
"2025_012_04",2025-08-05,"Mussel Cove",4,"winter flounder",NA,63
"2025_012_04",2025-08-05,"Mussel Cove",4,"winter flounder",NA,54
"2025_012_04",2025-08-05,"Mussel Cove",4,"winter flounder",NA,52
"2025_012_04",2025-08-05,"Mussel Cove",4,"winter flounder",NA,43
"2025_012_04",2025-08-05,"Mussel Cove",4,"winter flounder",NA,47
"2025_012_04",2025-08-05,"Mussel Cove",4,"winter flounder",NA,40
"2025_012_04",2025-08-05,"Mussel Cove",4,"winter flounder",NA,44
"2025_012_04",2025-08-05,"Mussel Cove",4,"winter flounder",NA,53
"2025_012_04",2025-08-05,"Mussel Cove",4,"winter flounder",NA,52
"2025_012_04",2025-08-05,"Mussel Cove",4,"winter flounder",NA,48
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,62
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,60
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,60
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,54
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,71
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,64
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,57
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,52
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,56
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,76
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,72
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,59
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,62
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,50
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,71
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,59
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,62
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,63
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,56
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,70
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,50
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,60
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,67
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,71
"2025_012_03",2025-08-05,"Audubon",3,"atlantic silverside",NA,54
"2025_012_03",2025-08-05,"Audubon",3,"winter flounder",NA,76
"2025_012_03",2025-08-05,"Audubon",3,"winter flounder",NA,54
"2025_012_03",2025-08-05,"Audubon",3,"bluefish",NA,79
"2025_012_03",2025-08-05,"Audubon",3,"bluefish",NA,74
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,131
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,103
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,122
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,110
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,118
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,126
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,112
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,122
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,126
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,123
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,126
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,108
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,111
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,121
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,118
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,119
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,57
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,111
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,56
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,104
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,72
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,71
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,104
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,72
"2025_012_02",2025-08-05,"Skitterygusset",2,"atlantic silverside",NA,103
"2025_012_02",2025-08-05,"Skitterygusset",2,"alewife",NA,73
"2025_012_02",2025-08-05,"Skitterygusset",2,"winter flounder",NA,54
"2025_012_02",2025-08-05,"Skitterygusset",2,"winter flounder",NA,52
"2025_012_02",2025-08-05,"Skitterygusset",2,"winter flounder",NA,43
"2025_012_02",2025-08-05,"Skitterygusset",2,"winter flounder",NA,66
"2025_012_02",2025-08-05,"Skitterygusset",2,"winter flounder",NA,59
"2025_012_02",2025-08-05,"Skitterygusset",2,"winter flounder",NA,57
"2025_012_02",2025-08-05,"Skitterygusset",2,"winter flounder",NA,54
"2025_012_02",2025-08-05,"Skitterygusset",2,"winter flounder",NA,53
"2025_012_02",2025-08-05,"Skitterygusset",2,"winter flounder",NA,58
"2025_012_01",2025-08-05,"Presumpscot Moorings",1,"mummichog",NA,38
"2025_012_01",2025-08-05,"Presumpscot Moorings",1,"mummichog",NA,31
"2025_012_01",2025-08-05,"Presumpscot Moorings",1,"mummichog",NA,32
"2025_012_01",2025-08-05,"Presumpscot Moorings",1,"mummichog",NA,34
"2025_012_01",2025-08-05,"Presumpscot Moorings",1,"mummichog",NA,33
"2025_012_01",2025-08-05,"Presumpscot Moorings",1,"mummichog",NA,29
"2025_012_01",2025-08-05,"Presumpscot Moorings",1,"mummichog",NA,29
"2025_012_01",2025-08-05,"Presumpscot Moorings",1,"mummichog",NA,32
"2025_012_01",2025-08-05,"Presumpscot Moorings",1,"atlantic silverside",NA,56
"2025_012_01",2025-08-05,"Presumpscot Moorings",1,"atlantic silverside",NA,57
"2025_012_10",2025-08-05,"SMCC",10,"winter flounder",NA,132
"2025_012_10",2025-08-05,"SMCC",10,"winter flounder",NA,52
"2025_012_10",2025-08-05,"SMCC",10,"winter flounder",NA,52
"2025_012_10",2025-08-05,"SMCC",10,"winter flounder",NA,48
"2025_012_10",2025-08-05,"SMCC",10,"winter flounder",NA,42
"2025_012_10",2025-08-05,"SMCC",10,"winter flounder",NA,59
"2025_012_10",2025-08-05,"SMCC",10,"rainbow smelt",NA,129
"2025_012_10",2025-08-05,"SMCC",10,"alewife",NA,90
"2025_012_10",2025-08-05,"SMCC",10,"alewife",NA,55
"2025_012_10",2025-08-05,"SMCC",10,"alewife",NA,76
"2025_012_10",2025-08-05,"SMCC",10,"atlantic silverside",NA,52
"2025_012_10",2025-08-05,"SMCC",10,"atlantic silverside",NA,62
"2025_012_10",2025-08-05,"SMCC",10,"atlantic silverside",NA,48
"2025_012_10",2025-08-05,"SMCC",10,"grubby sculpin",NA,54
"2025_013_12",2025-08-14,"Alewife Cove",12,"sand lance",NA,63
"2025_013_11",2025-08-14,"Cushing Island",11,"grubby sculpin",NA,40
"2025_013_11",2025-08-14,"Cushing Island",11,"grubby sculpin",NA,42
"2025_013_11",2025-08-14,"Cushing Island",11,"grubby sculpin",NA,44
"2025_013_11",2025-08-14,"Cushing Island",11,"grubby sculpin",NA,41
"2025_013_11",2025-08-14,"Cushing Island",11,"grubby sculpin",NA,53
"2025_013_11",2025-08-14,"Cushing Island",11,"grubby sculpin",NA,45
"2025_013_11",2025-08-14,"Cushing Island",11,"northern pipefish",NA,74
"2025_013_11",2025-08-14,"Cushing Island",11,"winter flounder",NA,119
"2025_013_11",2025-08-14,"Cushing Island",11,"rock gunnel",NA,62
"2025_013_10",2025-08-14,"SMCC",10,"grubby sculpin",NA,41
"2025_013_10",2025-08-14,"SMCC",10,"grubby sculpin",NA,46
"2025_013_10",2025-08-14,"SMCC",10,"winter flounder",NA,69
"2025_013_10",2025-08-14,"SMCC",10,"winter flounder",NA,49
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"atlantic silverside",NA,64
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"atlantic silverside",NA,56
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"atlantic silverside",NA,59
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"atlantic silverside",NA,62
"2025_013_06",2025-08-14,"Mackworth Island - North",6,"atlantic silverside",NA,65
